Repo,CommitHash,TimeStamp,Language,Files,Lines,Code,Comments,Blanks
ThunderWeasel,3fcf05fc0f5ceb37f0a4c6271659cc8d050b363e,1528402269,Autoconf,1,5,5,0,0
ThunderWeasel,3fcf05fc0f5ceb37f0a4c6271659cc8d050b363e,1528402269,BASH,10,140,72,27,41
ThunderWeasel,3fcf05fc0f5ceb37f0a4c6271659cc8d050b363e,1528402269,Dockerfile,5,249,183,36,30
ThunderWeasel,3fcf05fc0f5ceb37f0a4c6271659cc8d050b363e,1528402269,HTML,16,7743,6129,85,1529
ThunderWeasel,3fcf05fc0f5ceb37f0a4c6271659cc8d050b363e,1528402269,JavaScript,2,566,473,35,58
ThunderWeasel,3fcf05fc0f5ceb37f0a4c6271659cc8d050b363e,1528402269,JSON,3,10,10,0,0
ThunderWeasel,3fcf05fc0f5ceb37f0a4c6271659cc8d050b363e,1528402269,Markdown,27,1481,1481,0,0
ThunderWeasel,3fcf05fc0f5ceb37f0a4c6271659cc8d050b363e,1528402269,Notebook,23,60525,60525,0,0
ThunderWeasel,3fcf05fc0f5ceb37f0a4c6271659cc8d050b363e,1528402269,Python,166,21999,17195,1180,3624
ThunderWeasel,3fcf05fc0f5ceb37f0a4c6271659cc8d050b363e,1528402269,Shell,3,20,9,7,4
ThunderWeasel,3fcf05fc0f5ceb37f0a4c6271659cc8d050b363e,1528402269,SQL,2,143,97,21,25
ThunderWeasel,3fcf05fc0f5ceb37f0a4c6271659cc8d050b363e,1528402269,Plain Text,15,84424,84424,0,0
ThunderWeasel,3fcf05fc0f5ceb37f0a4c6271659cc8d050b363e,1528402269,Total,273,177305,170603,1391,5311
ThunderWeasel,0e5f9f3a59a6f8eb42117e91842175b5667a11a5,1528402096,Autoconf,1,5,5,0,0
ThunderWeasel,0e5f9f3a59a6f8eb42117e91842175b5667a11a5,1528402096,BASH,10,140,72,27,41
ThunderWeasel,0e5f9f3a59a6f8eb42117e91842175b5667a11a5,1528402096,Dockerfile,5,249,183,36,30
ThunderWeasel,0e5f9f3a59a6f8eb42117e91842175b5667a11a5,1528402096,HTML,16,7743,6129,85,1529
ThunderWeasel,0e5f9f3a59a6f8eb42117e91842175b5667a11a5,1528402096,JavaScript,2,566,473,35,58
ThunderWeasel,0e5f9f3a59a6f8eb42117e91842175b5667a11a5,1528402096,JSON,3,10,10,0,0
ThunderWeasel,0e5f9f3a59a6f8eb42117e91842175b5667a11a5,1528402096,Markdown,26,1454,1454,0,0
ThunderWeasel,0e5f9f3a59a6f8eb42117e91842175b5667a11a5,1528402096,Notebook,23,60525,60525,0,0
ThunderWeasel,0e5f9f3a59a6f8eb42117e91842175b5667a11a5,1528402096,Python,166,21999,17195,1180,3624
ThunderWeasel,0e5f9f3a59a6f8eb42117e91842175b5667a11a5,1528402096,Shell,3,20,9,7,4
ThunderWeasel,0e5f9f3a59a6f8eb42117e91842175b5667a11a5,1528402096,SQL,2,143,97,21,25
ThunderWeasel,0e5f9f3a59a6f8eb42117e91842175b5667a11a5,1528402096,Plain Text,15,84424,84424,0,0
ThunderWeasel,0e5f9f3a59a6f8eb42117e91842175b5667a11a5,1528402096,Total,272,177278,170576,1391,5311
ThunderWeasel,26ca1d77ea6673258c022164b4278966b00d5c3f,1528383944,Autoconf,1,5,5,0,0
ThunderWeasel,26ca1d77ea6673258c022164b4278966b00d5c3f,1528383944,BASH,10,140,72,27,41
ThunderWeasel,26ca1d77ea6673258c022164b4278966b00d5c3f,1528383944,Dockerfile,5,249,183,36,30
ThunderWeasel,26ca1d77ea6673258c022164b4278966b00d5c3f,1528383944,HTML,16,7743,6129,85,1529
ThunderWeasel,26ca1d77ea6673258c022164b4278966b00d5c3f,1528383944,JavaScript,2,566,473,35,58
ThunderWeasel,26ca1d77ea6673258c022164b4278966b00d5c3f,1528383944,JSON,3,10,10,0,0
ThunderWeasel,26ca1d77ea6673258c022164b4278966b00d5c3f,1528383944,Markdown,26,1454,1454,0,0
ThunderWeasel,26ca1d77ea6673258c022164b4278966b00d5c3f,1528383944,Notebook,23,60525,60525,0,0
ThunderWeasel,26ca1d77ea6673258c022164b4278966b00d5c3f,1528383944,Python,166,21995,17191,1180,3624
ThunderWeasel,26ca1d77ea6673258c022164b4278966b00d5c3f,1528383944,Shell,3,20,9,7,4
ThunderWeasel,26ca1d77ea6673258c022164b4278966b00d5c3f,1528383944,SQL,2,143,97,21,25
ThunderWeasel,26ca1d77ea6673258c022164b4278966b00d5c3f,1528383944,Plain Text,15,84342,84342,0,0
ThunderWeasel,26ca1d77ea6673258c022164b4278966b00d5c3f,1528383944,Total,272,177192,170490,1391,5311
ThunderWeasel,746abe54c7049afecdb59b774b344eda91ad46e4,1528316276,Autoconf,1,5,5,0,0
ThunderWeasel,746abe54c7049afecdb59b774b344eda91ad46e4,1528316276,BASH,10,140,72,27,41
ThunderWeasel,746abe54c7049afecdb59b774b344eda91ad46e4,1528316276,Dockerfile,5,249,183,36,30
ThunderWeasel,746abe54c7049afecdb59b774b344eda91ad46e4,1528316276,HTML,16,7743,6129,85,1529
ThunderWeasel,746abe54c7049afecdb59b774b344eda91ad46e4,1528316276,JavaScript,2,566,473,35,58
ThunderWeasel,746abe54c7049afecdb59b774b344eda91ad46e4,1528316276,JSON,3,10,10,0,0
ThunderWeasel,746abe54c7049afecdb59b774b344eda91ad46e4,1528316276,Markdown,26,1454,1454,0,0
ThunderWeasel,746abe54c7049afecdb59b774b344eda91ad46e4,1528316276,Notebook,23,60452,60452,0,0
ThunderWeasel,746abe54c7049afecdb59b774b344eda91ad46e4,1528316276,Python,166,21825,17057,1176,3592
ThunderWeasel,746abe54c7049afecdb59b774b344eda91ad46e4,1528316276,Shell,3,20,9,7,4
ThunderWeasel,746abe54c7049afecdb59b774b344eda91ad46e4,1528316276,SQL,2,143,97,21,25
ThunderWeasel,746abe54c7049afecdb59b774b344eda91ad46e4,1528316276,Plain Text,15,84604,84604,0,0
ThunderWeasel,746abe54c7049afecdb59b774b344eda91ad46e4,1528316276,Total,272,177211,170545,1387,5279
ThunderWeasel,d0f28d3745aae6bbb829e9360b9dc632c3301683,1528301048,Autoconf,1,5,5,0,0
ThunderWeasel,d0f28d3745aae6bbb829e9360b9dc632c3301683,1528301048,BASH,10,140,72,27,41
ThunderWeasel,d0f28d3745aae6bbb829e9360b9dc632c3301683,1528301048,Dockerfile,5,249,183,36,30
ThunderWeasel,d0f28d3745aae6bbb829e9360b9dc632c3301683,1528301048,HTML,16,7743,6129,85,1529
ThunderWeasel,d0f28d3745aae6bbb829e9360b9dc632c3301683,1528301048,JavaScript,2,566,473,35,58
ThunderWeasel,d0f28d3745aae6bbb829e9360b9dc632c3301683,1528301048,JSON,3,10,10,0,0
ThunderWeasel,d0f28d3745aae6bbb829e9360b9dc632c3301683,1528301048,Markdown,26,1454,1454,0,0
ThunderWeasel,d0f28d3745aae6bbb829e9360b9dc632c3301683,1528301048,Notebook,23,60452,60452,0,0
ThunderWeasel,d0f28d3745aae6bbb829e9360b9dc632c3301683,1528301048,Python,165,21804,17043,1176,3585
ThunderWeasel,d0f28d3745aae6bbb829e9360b9dc632c3301683,1528301048,Shell,3,20,9,7,4
ThunderWeasel,d0f28d3745aae6bbb829e9360b9dc632c3301683,1528301048,SQL,2,143,97,21,25
ThunderWeasel,d0f28d3745aae6bbb829e9360b9dc632c3301683,1528301048,Plain Text,15,84604,84604,0,0
ThunderWeasel,d0f28d3745aae6bbb829e9360b9dc632c3301683,1528301048,Total,271,177190,170531,1387,5272
ThunderWeasel,7a4aae808d7ff46a104c71aee039486a3b35126a,1528297208,Autoconf,1,5,5,0,0
ThunderWeasel,7a4aae808d7ff46a104c71aee039486a3b35126a,1528297208,BASH,10,140,72,27,41
ThunderWeasel,7a4aae808d7ff46a104c71aee039486a3b35126a,1528297208,Dockerfile,5,249,183,36,30
ThunderWeasel,7a4aae808d7ff46a104c71aee039486a3b35126a,1528297208,HTML,16,7743,6129,85,1529
ThunderWeasel,7a4aae808d7ff46a104c71aee039486a3b35126a,1528297208,JavaScript,2,566,473,35,58
ThunderWeasel,7a4aae808d7ff46a104c71aee039486a3b35126a,1528297208,JSON,3,10,10,0,0
ThunderWeasel,7a4aae808d7ff46a104c71aee039486a3b35126a,1528297208,Markdown,26,1454,1454,0,0
ThunderWeasel,7a4aae808d7ff46a104c71aee039486a3b35126a,1528297208,Notebook,23,60437,60437,0,0
ThunderWeasel,7a4aae808d7ff46a104c71aee039486a3b35126a,1528297208,Python,165,21711,16968,1173,3570
ThunderWeasel,7a4aae808d7ff46a104c71aee039486a3b35126a,1528297208,Shell,3,20,9,7,4
ThunderWeasel,7a4aae808d7ff46a104c71aee039486a3b35126a,1528297208,SQL,2,142,95,21,26
ThunderWeasel,7a4aae808d7ff46a104c71aee039486a3b35126a,1528297208,Plain Text,15,84578,84578,0,0
ThunderWeasel,7a4aae808d7ff46a104c71aee039486a3b35126a,1528297208,Total,271,177055,170413,1384,5258
ThunderWeasel,51acb32c8413785ee11353e455e394cdfde42ae1,1528292047,Autoconf,1,5,5,0,0
ThunderWeasel,51acb32c8413785ee11353e455e394cdfde42ae1,1528292047,BASH,10,140,72,27,41
ThunderWeasel,51acb32c8413785ee11353e455e394cdfde42ae1,1528292047,Dockerfile,5,249,183,36,30
ThunderWeasel,51acb32c8413785ee11353e455e394cdfde42ae1,1528292047,HTML,16,7743,6129,85,1529
ThunderWeasel,51acb32c8413785ee11353e455e394cdfde42ae1,1528292047,JavaScript,2,566,473,35,58
ThunderWeasel,51acb32c8413785ee11353e455e394cdfde42ae1,1528292047,JSON,3,10,10,0,0
ThunderWeasel,51acb32c8413785ee11353e455e394cdfde42ae1,1528292047,Markdown,26,1454,1454,0,0
ThunderWeasel,51acb32c8413785ee11353e455e394cdfde42ae1,1528292047,Notebook,23,60437,60437,0,0
ThunderWeasel,51acb32c8413785ee11353e455e394cdfde42ae1,1528292047,Python,165,21712,16969,1173,3570
ThunderWeasel,51acb32c8413785ee11353e455e394cdfde42ae1,1528292047,Shell,3,20,9,7,4
ThunderWeasel,51acb32c8413785ee11353e455e394cdfde42ae1,1528292047,SQL,2,142,95,21,26
ThunderWeasel,51acb32c8413785ee11353e455e394cdfde42ae1,1528292047,Plain Text,15,84350,84350,0,0
ThunderWeasel,51acb32c8413785ee11353e455e394cdfde42ae1,1528292047,Total,271,176828,170186,1384,5258
ThunderWeasel,572b90ba8dc1c780f4a880700d8b8efdcf89d13b,1528211308,Autoconf,1,5,5,0,0
ThunderWeasel,572b90ba8dc1c780f4a880700d8b8efdcf89d13b,1528211308,BASH,10,140,72,27,41
ThunderWeasel,572b90ba8dc1c780f4a880700d8b8efdcf89d13b,1528211308,Dockerfile,5,249,183,36,30
ThunderWeasel,572b90ba8dc1c780f4a880700d8b8efdcf89d13b,1528211308,HTML,16,7743,6129,85,1529
ThunderWeasel,572b90ba8dc1c780f4a880700d8b8efdcf89d13b,1528211308,JavaScript,2,566,473,35,58
ThunderWeasel,572b90ba8dc1c780f4a880700d8b8efdcf89d13b,1528211308,JSON,3,10,10,0,0
ThunderWeasel,572b90ba8dc1c780f4a880700d8b8efdcf89d13b,1528211308,Markdown,26,1454,1454,0,0
ThunderWeasel,572b90ba8dc1c780f4a880700d8b8efdcf89d13b,1528211308,Notebook,23,60437,60437,0,0
ThunderWeasel,572b90ba8dc1c780f4a880700d8b8efdcf89d13b,1528211308,Python,164,21658,16927,1172,3559
ThunderWeasel,572b90ba8dc1c780f4a880700d8b8efdcf89d13b,1528211308,Shell,3,20,9,7,4
ThunderWeasel,572b90ba8dc1c780f4a880700d8b8efdcf89d13b,1528211308,SQL,2,142,95,21,26
ThunderWeasel,572b90ba8dc1c780f4a880700d8b8efdcf89d13b,1528211308,Plain Text,15,84350,84350,0,0
ThunderWeasel,572b90ba8dc1c780f4a880700d8b8efdcf89d13b,1528211308,Total,270,176774,170144,1383,5247
ThunderWeasel,15dc884e97fe4a9c59cc1fc9527d90fcf4902209,1528207318,Autoconf,1,5,5,0,0
ThunderWeasel,15dc884e97fe4a9c59cc1fc9527d90fcf4902209,1528207318,BASH,10,140,72,27,41
ThunderWeasel,15dc884e97fe4a9c59cc1fc9527d90fcf4902209,1528207318,Dockerfile,5,249,183,36,30
ThunderWeasel,15dc884e97fe4a9c59cc1fc9527d90fcf4902209,1528207318,HTML,16,7743,6129,85,1529
ThunderWeasel,15dc884e97fe4a9c59cc1fc9527d90fcf4902209,1528207318,JavaScript,2,566,473,35,58
ThunderWeasel,15dc884e97fe4a9c59cc1fc9527d90fcf4902209,1528207318,JSON,3,10,10,0,0
ThunderWeasel,15dc884e97fe4a9c59cc1fc9527d90fcf4902209,1528207318,Markdown,26,1454,1454,0,0
ThunderWeasel,15dc884e97fe4a9c59cc1fc9527d90fcf4902209,1528207318,Notebook,22,60124,60124,0,0
ThunderWeasel,15dc884e97fe4a9c59cc1fc9527d90fcf4902209,1528207318,Python,163,21555,16845,1165,3545
ThunderWeasel,15dc884e97fe4a9c59cc1fc9527d90fcf4902209,1528207318,Shell,3,20,9,7,4
ThunderWeasel,15dc884e97fe4a9c59cc1fc9527d90fcf4902209,1528207318,SQL,2,142,95,21,26
ThunderWeasel,15dc884e97fe4a9c59cc1fc9527d90fcf4902209,1528207318,Plain Text,15,84611,84611,0,0
ThunderWeasel,15dc884e97fe4a9c59cc1fc9527d90fcf4902209,1528207318,Total,268,176619,170010,1376,5233
ThunderWeasel,dac9e85a2ce2e530c847c00545a66ee5470dd9be,1528151394,Autoconf,1,5,5,0,0
ThunderWeasel,dac9e85a2ce2e530c847c00545a66ee5470dd9be,1528151394,BASH,10,140,72,27,41
ThunderWeasel,dac9e85a2ce2e530c847c00545a66ee5470dd9be,1528151394,Dockerfile,5,249,183,36,30
ThunderWeasel,dac9e85a2ce2e530c847c00545a66ee5470dd9be,1528151394,HTML,16,7743,6129,85,1529
ThunderWeasel,dac9e85a2ce2e530c847c00545a66ee5470dd9be,1528151394,JavaScript,2,566,473,35,58
ThunderWeasel,dac9e85a2ce2e530c847c00545a66ee5470dd9be,1528151394,JSON,3,10,10,0,0
ThunderWeasel,dac9e85a2ce2e530c847c00545a66ee5470dd9be,1528151394,Markdown,26,1446,1446,0,0
ThunderWeasel,dac9e85a2ce2e530c847c00545a66ee5470dd9be,1528151394,Notebook,22,60124,60124,0,0
ThunderWeasel,dac9e85a2ce2e530c847c00545a66ee5470dd9be,1528151394,Python,163,21555,16845,1165,3545
ThunderWeasel,dac9e85a2ce2e530c847c00545a66ee5470dd9be,1528151394,Shell,3,20,9,7,4
ThunderWeasel,dac9e85a2ce2e530c847c00545a66ee5470dd9be,1528151394,SQL,2,142,95,21,26
ThunderWeasel,dac9e85a2ce2e530c847c00545a66ee5470dd9be,1528151394,Plain Text,15,84629,84629,0,0
ThunderWeasel,dac9e85a2ce2e530c847c00545a66ee5470dd9be,1528151394,Total,268,176629,170020,1376,5233
ThunderWeasel,b0a8f0f9b051c2319de08f16ecd5a5e65157c34f,1528148776,Autoconf,1,5,5,0,0
ThunderWeasel,b0a8f0f9b051c2319de08f16ecd5a5e65157c34f,1528148776,BASH,10,140,72,27,41
ThunderWeasel,b0a8f0f9b051c2319de08f16ecd5a5e65157c34f,1528148776,Dockerfile,5,249,183,36,30
ThunderWeasel,b0a8f0f9b051c2319de08f16ecd5a5e65157c34f,1528148776,HTML,16,7743,6129,85,1529
ThunderWeasel,b0a8f0f9b051c2319de08f16ecd5a5e65157c34f,1528148776,JavaScript,2,566,473,35,58
ThunderWeasel,b0a8f0f9b051c2319de08f16ecd5a5e65157c34f,1528148776,JSON,3,10,10,0,0
ThunderWeasel,b0a8f0f9b051c2319de08f16ecd5a5e65157c34f,1528148776,Markdown,26,1446,1446,0,0
ThunderWeasel,b0a8f0f9b051c2319de08f16ecd5a5e65157c34f,1528148776,Notebook,22,60124,60124,0,0
ThunderWeasel,b0a8f0f9b051c2319de08f16ecd5a5e65157c34f,1528148776,Python,163,21555,16845,1165,3545
ThunderWeasel,b0a8f0f9b051c2319de08f16ecd5a5e65157c34f,1528148776,Shell,3,20,9,7,4
ThunderWeasel,b0a8f0f9b051c2319de08f16ecd5a5e65157c34f,1528148776,SQL,2,142,95,21,26
ThunderWeasel,b0a8f0f9b051c2319de08f16ecd5a5e65157c34f,1528148776,Plain Text,15,84629,84629,0,0
ThunderWeasel,b0a8f0f9b051c2319de08f16ecd5a5e65157c34f,1528148776,Total,268,176629,170020,1376,5233
ThunderWeasel,e7346957189b3ccb4f509077620eb28193e37367,1528138263,Autoconf,1,5,5,0,0
ThunderWeasel,e7346957189b3ccb4f509077620eb28193e37367,1528138263,BASH,10,140,72,27,41
ThunderWeasel,e7346957189b3ccb4f509077620eb28193e37367,1528138263,Dockerfile,5,249,183,36,30
ThunderWeasel,e7346957189b3ccb4f509077620eb28193e37367,1528138263,HTML,16,7743,6129,85,1529
ThunderWeasel,e7346957189b3ccb4f509077620eb28193e37367,1528138263,JavaScript,2,566,473,35,58
ThunderWeasel,e7346957189b3ccb4f509077620eb28193e37367,1528138263,JSON,3,10,10,0,0
ThunderWeasel,e7346957189b3ccb4f509077620eb28193e37367,1528138263,Markdown,26,1446,1446,0,0
ThunderWeasel,e7346957189b3ccb4f509077620eb28193e37367,1528138263,Notebook,22,60124,60124,0,0
ThunderWeasel,e7346957189b3ccb4f509077620eb28193e37367,1528138263,Python,163,21537,16832,1165,3540
ThunderWeasel,e7346957189b3ccb4f509077620eb28193e37367,1528138263,Shell,3,20,9,7,4
ThunderWeasel,e7346957189b3ccb4f509077620eb28193e37367,1528138263,SQL,2,142,95,21,26
ThunderWeasel,e7346957189b3ccb4f509077620eb28193e37367,1528138263,Plain Text,15,84629,84629,0,0
ThunderWeasel,e7346957189b3ccb4f509077620eb28193e37367,1528138263,Total,268,176611,170007,1376,5228
ThunderWeasel,2e5e522cdc7dd22349174db19137d4ff19533b48,1528129551,Autoconf,1,5,5,0,0
ThunderWeasel,2e5e522cdc7dd22349174db19137d4ff19533b48,1528129551,BASH,10,140,72,27,41
ThunderWeasel,2e5e522cdc7dd22349174db19137d4ff19533b48,1528129551,Dockerfile,5,249,183,36,30
ThunderWeasel,2e5e522cdc7dd22349174db19137d4ff19533b48,1528129551,HTML,16,7743,6129,85,1529
ThunderWeasel,2e5e522cdc7dd22349174db19137d4ff19533b48,1528129551,JavaScript,2,566,473,35,58
ThunderWeasel,2e5e522cdc7dd22349174db19137d4ff19533b48,1528129551,JSON,3,10,10,0,0
ThunderWeasel,2e5e522cdc7dd22349174db19137d4ff19533b48,1528129551,Markdown,25,1408,1408,0,0
ThunderWeasel,2e5e522cdc7dd22349174db19137d4ff19533b48,1528129551,Notebook,22,60124,60124,0,0
ThunderWeasel,2e5e522cdc7dd22349174db19137d4ff19533b48,1528129551,Python,163,21537,16832,1165,3540
ThunderWeasel,2e5e522cdc7dd22349174db19137d4ff19533b48,1528129551,Shell,3,20,9,7,4
ThunderWeasel,2e5e522cdc7dd22349174db19137d4ff19533b48,1528129551,SQL,2,142,95,21,26
ThunderWeasel,2e5e522cdc7dd22349174db19137d4ff19533b48,1528129551,Plain Text,15,84629,84629,0,0
ThunderWeasel,2e5e522cdc7dd22349174db19137d4ff19533b48,1528129551,Total,267,176573,169969,1376,5228
ThunderWeasel,55a4982d2cab4767ea5ad950c951f2e97f9aa6d2,1528127389,Autoconf,1,5,5,0,0
ThunderWeasel,55a4982d2cab4767ea5ad950c951f2e97f9aa6d2,1528127389,BASH,10,140,72,27,41
ThunderWeasel,55a4982d2cab4767ea5ad950c951f2e97f9aa6d2,1528127389,Dockerfile,5,249,183,36,30
ThunderWeasel,55a4982d2cab4767ea5ad950c951f2e97f9aa6d2,1528127389,HTML,16,7743,6129,85,1529
ThunderWeasel,55a4982d2cab4767ea5ad950c951f2e97f9aa6d2,1528127389,JavaScript,2,566,473,35,58
ThunderWeasel,55a4982d2cab4767ea5ad950c951f2e97f9aa6d2,1528127389,JSON,3,10,10,0,0
ThunderWeasel,55a4982d2cab4767ea5ad950c951f2e97f9aa6d2,1528127389,Markdown,25,1408,1408,0,0
ThunderWeasel,55a4982d2cab4767ea5ad950c951f2e97f9aa6d2,1528127389,Notebook,21,58280,58280,0,0
ThunderWeasel,55a4982d2cab4767ea5ad950c951f2e97f9aa6d2,1528127389,Python,161,21307,16652,1155,3500
ThunderWeasel,55a4982d2cab4767ea5ad950c951f2e97f9aa6d2,1528127389,Shell,3,20,9,7,4
ThunderWeasel,55a4982d2cab4767ea5ad950c951f2e97f9aa6d2,1528127389,SQL,2,142,95,21,26
ThunderWeasel,55a4982d2cab4767ea5ad950c951f2e97f9aa6d2,1528127389,Plain Text,15,84628,84628,0,0
ThunderWeasel,55a4982d2cab4767ea5ad950c951f2e97f9aa6d2,1528127389,Total,264,174498,167944,1366,5188
ThunderWeasel,73afb415901dd29d89254fa0ed4ffd835764e57e,1527889425,Autoconf,1,5,5,0,0
ThunderWeasel,73afb415901dd29d89254fa0ed4ffd835764e57e,1527889425,BASH,10,140,72,27,41
ThunderWeasel,73afb415901dd29d89254fa0ed4ffd835764e57e,1527889425,Dockerfile,5,249,183,36,30
ThunderWeasel,73afb415901dd29d89254fa0ed4ffd835764e57e,1527889425,HTML,16,7743,6129,85,1529
ThunderWeasel,73afb415901dd29d89254fa0ed4ffd835764e57e,1527889425,JavaScript,2,566,473,35,58
ThunderWeasel,73afb415901dd29d89254fa0ed4ffd835764e57e,1527889425,JSON,3,10,10,0,0
ThunderWeasel,73afb415901dd29d89254fa0ed4ffd835764e57e,1527889425,Markdown,25,1408,1408,0,0
ThunderWeasel,73afb415901dd29d89254fa0ed4ffd835764e57e,1527889425,Notebook,21,58280,58280,0,0
ThunderWeasel,73afb415901dd29d89254fa0ed4ffd835764e57e,1527889425,Python,161,21297,16644,1155,3498
ThunderWeasel,73afb415901dd29d89254fa0ed4ffd835764e57e,1527889425,Shell,3,20,9,7,4
ThunderWeasel,73afb415901dd29d89254fa0ed4ffd835764e57e,1527889425,SQL,2,142,95,21,26
ThunderWeasel,73afb415901dd29d89254fa0ed4ffd835764e57e,1527889425,Plain Text,15,84327,84327,0,0
ThunderWeasel,73afb415901dd29d89254fa0ed4ffd835764e57e,1527889425,Total,264,174187,167635,1366,5186
ThunderWeasel,c3a7d75e4ed8873ca33924056b2c580f61ea9c38,1527884035,Autoconf,1,5,5,0,0
ThunderWeasel,c3a7d75e4ed8873ca33924056b2c580f61ea9c38,1527884035,BASH,10,140,72,27,41
ThunderWeasel,c3a7d75e4ed8873ca33924056b2c580f61ea9c38,1527884035,Dockerfile,5,249,183,36,30
ThunderWeasel,c3a7d75e4ed8873ca33924056b2c580f61ea9c38,1527884035,HTML,16,7743,6129,85,1529
ThunderWeasel,c3a7d75e4ed8873ca33924056b2c580f61ea9c38,1527884035,JavaScript,2,566,473,35,58
ThunderWeasel,c3a7d75e4ed8873ca33924056b2c580f61ea9c38,1527884035,JSON,3,10,10,0,0
ThunderWeasel,c3a7d75e4ed8873ca33924056b2c580f61ea9c38,1527884035,Markdown,25,1408,1408,0,0
ThunderWeasel,c3a7d75e4ed8873ca33924056b2c580f61ea9c38,1527884035,Notebook,21,58280,58280,0,0
ThunderWeasel,c3a7d75e4ed8873ca33924056b2c580f61ea9c38,1527884035,Python,161,21150,16505,1145,3500
ThunderWeasel,c3a7d75e4ed8873ca33924056b2c580f61ea9c38,1527884035,Shell,3,20,9,7,4
ThunderWeasel,c3a7d75e4ed8873ca33924056b2c580f61ea9c38,1527884035,SQL,2,142,95,21,26
ThunderWeasel,c3a7d75e4ed8873ca33924056b2c580f61ea9c38,1527884035,Plain Text,15,84981,84981,0,0
ThunderWeasel,c3a7d75e4ed8873ca33924056b2c580f61ea9c38,1527884035,Total,264,174694,168150,1356,5188
ThunderWeasel,70e775706811f4e4b460664ebdfdc2143bc185ae,1527874088,Autoconf,1,5,5,0,0
ThunderWeasel,70e775706811f4e4b460664ebdfdc2143bc185ae,1527874088,BASH,10,140,72,27,41
ThunderWeasel,70e775706811f4e4b460664ebdfdc2143bc185ae,1527874088,Dockerfile,5,249,183,36,30
ThunderWeasel,70e775706811f4e4b460664ebdfdc2143bc185ae,1527874088,HTML,16,7743,6129,85,1529
ThunderWeasel,70e775706811f4e4b460664ebdfdc2143bc185ae,1527874088,JavaScript,2,566,473,35,58
ThunderWeasel,70e775706811f4e4b460664ebdfdc2143bc185ae,1527874088,JSON,3,10,10,0,0
ThunderWeasel,70e775706811f4e4b460664ebdfdc2143bc185ae,1527874088,Markdown,25,1408,1408,0,0
ThunderWeasel,70e775706811f4e4b460664ebdfdc2143bc185ae,1527874088,Notebook,21,59390,59390,0,0
ThunderWeasel,70e775706811f4e4b460664ebdfdc2143bc185ae,1527874088,Python,159,20840,16232,1141,3467
ThunderWeasel,70e775706811f4e4b460664ebdfdc2143bc185ae,1527874088,Shell,3,20,9,7,4
ThunderWeasel,70e775706811f4e4b460664ebdfdc2143bc185ae,1527874088,SQL,2,142,95,21,26
ThunderWeasel,70e775706811f4e4b460664ebdfdc2143bc185ae,1527874088,Plain Text,15,84722,84722,0,0
ThunderWeasel,70e775706811f4e4b460664ebdfdc2143bc185ae,1527874088,Total,262,175235,168728,1352,5155
ThunderWeasel,7f3192e67d6a95874a4977ac4a808bb7e4505d1e,1527873960,Autoconf,1,5,5,0,0
ThunderWeasel,7f3192e67d6a95874a4977ac4a808bb7e4505d1e,1527873960,BASH,10,140,72,27,41
ThunderWeasel,7f3192e67d6a95874a4977ac4a808bb7e4505d1e,1527873960,Dockerfile,5,249,183,36,30
ThunderWeasel,7f3192e67d6a95874a4977ac4a808bb7e4505d1e,1527873960,HTML,16,7743,6129,85,1529
ThunderWeasel,7f3192e67d6a95874a4977ac4a808bb7e4505d1e,1527873960,JavaScript,2,566,473,35,58
ThunderWeasel,7f3192e67d6a95874a4977ac4a808bb7e4505d1e,1527873960,JSON,3,10,10,0,0
ThunderWeasel,7f3192e67d6a95874a4977ac4a808bb7e4505d1e,1527873960,Markdown,25,1408,1408,0,0
ThunderWeasel,7f3192e67d6a95874a4977ac4a808bb7e4505d1e,1527873960,Notebook,21,59390,59390,0,0
ThunderWeasel,7f3192e67d6a95874a4977ac4a808bb7e4505d1e,1527873960,Python,159,20831,16224,1141,3466
ThunderWeasel,7f3192e67d6a95874a4977ac4a808bb7e4505d1e,1527873960,Shell,3,20,9,7,4
ThunderWeasel,7f3192e67d6a95874a4977ac4a808bb7e4505d1e,1527873960,SQL,2,142,95,21,26
ThunderWeasel,7f3192e67d6a95874a4977ac4a808bb7e4505d1e,1527873960,Plain Text,15,84722,84722,0,0
ThunderWeasel,7f3192e67d6a95874a4977ac4a808bb7e4505d1e,1527873960,Total,262,175226,168720,1352,5154
ThunderWeasel,bf477cc6f26de3e39e01636f3864d37f57a5f378,1527870973,Autoconf,1,5,5,0,0
ThunderWeasel,bf477cc6f26de3e39e01636f3864d37f57a5f378,1527870973,BASH,10,140,72,27,41
ThunderWeasel,bf477cc6f26de3e39e01636f3864d37f57a5f378,1527870973,Dockerfile,5,249,183,36,30
ThunderWeasel,bf477cc6f26de3e39e01636f3864d37f57a5f378,1527870973,HTML,16,7743,6129,85,1529
ThunderWeasel,bf477cc6f26de3e39e01636f3864d37f57a5f378,1527870973,JavaScript,2,566,473,35,58
ThunderWeasel,bf477cc6f26de3e39e01636f3864d37f57a5f378,1527870973,JSON,3,10,10,0,0
ThunderWeasel,bf477cc6f26de3e39e01636f3864d37f57a5f378,1527870973,Markdown,24,1340,1340,0,0
ThunderWeasel,bf477cc6f26de3e39e01636f3864d37f57a5f378,1527870973,Notebook,21,59390,59390,0,0
ThunderWeasel,bf477cc6f26de3e39e01636f3864d37f57a5f378,1527870973,Python,158,20745,16168,1138,3439
