Repo,CommitHash,TimeStamp,Author,Language,Files,Lines,Code,Comments,Blanks,Revision Comment
ThunderWeasel,2ab1fde6e46bfcbd4c3822e399a33793942e2e64,1525901540,Alan Turing,Notebook,0,601,601,0,0,Add utility to run firefox in docker container on OSX
ThunderWeasel,2ab1fde6e46bfcbd4c3822e399a33793942e2e64,1525901540,Alan Turing,Total,0,601,601,0,0,Add utility to run firefox in docker container on OSX
ThunderWeasel,6fc63557e66ccb14f87785247743bebe3f2463ce,1525898978,René Descartes,Python,0,19,16,0,3,"made nameservers a BOW feature, made registar a categorical"
ThunderWeasel,6fc63557e66ccb14f87785247743bebe3f2463ce,1525898978,René Descartes,Total,0,19,16,0,3,"made nameservers a BOW feature, made registar a categorical"
ThunderWeasel,ad7c75875f36c291307ba6d28409509b7d59eb1c,1525898671,Dennis Ritchie,Python,0,19,17,0,2,updated upload phishing url script
ThunderWeasel,ad7c75875f36c291307ba6d28409509b7d59eb1c,1525898671,Dennis Ritchie,Total,0,19,17,0,2,updated upload phishing url script
ThunderWeasel,70c47538ce8be603443dbe2e79ee446fc1012bbe,1525889590,Ada Lovelace,Plain Text,0,-1,-1,0,0,update artifactory domain for jenkins builds
ThunderWeasel,70c47538ce8be603443dbe2e79ee446fc1012bbe,1525889590,Ada Lovelace,Total,0,-1,-1,0,0,update artifactory domain for jenkins builds
ThunderWeasel,6e89835621ce501d40a6761606490add29c00c31,1525887235,René Descartes,Python,0,2,2,0,0,updated parent ref check to make sure we are using the decoded unicode
ThunderWeasel,6e89835621ce501d40a6761606490add29c00c31,1525887235,René Descartes,Total,0,2,2,0,0,updated parent ref check to make sure we are using the decoded unicode
ThunderWeasel,1d530aecd82811ddf6b4d10a2a9cd766f3ecb236,1525886669,René Descartes,Python,0,9,7,0,2,added features tha search for final_url in the parent and root page content
ThunderWeasel,1d530aecd82811ddf6b4d10a2a9cd766f3ecb236,1525886669,René Descartes,Total,0,9,7,0,2,added features tha search for final_url in the parent and root page content
ThunderWeasel,81bf47185c275220f141edf782a195230f3bfd65,1525884802,René Descartes,Python,0,-1,-1,0,0,removed print
ThunderWeasel,81bf47185c275220f141edf782a195230f3bfd65,1525884802,René Descartes,Total,0,-1,-1,0,0,removed print
ThunderWeasel,ae8e8becaf1c0ff56fd7903c93e6b79a323902cf,1525884724,René Descartes,Python,0,61,46,3,12,"added some more url features, changed the domain and subdomain length features from boolen to int"
ThunderWeasel,ae8e8becaf1c0ff56fd7903c93e6b79a323902cf,1525884724,René Descartes,Total,0,61,46,3,12,"added some more url features, changed the domain and subdomain length features from boolen to int"
ThunderWeasel,efc0bfdfbe7bf8f9885d4af4b0c0b81fe1c53392,1525816472,René Descartes,Notebook,0,17363,17363,0,0,"updated notebook to use new min_df and sparse features, which enables us to train again with our new larger dataset."
ThunderWeasel,efc0bfdfbe7bf8f9885d4af4b0c0b81fe1c53392,1525816472,René Descartes,Total,0,17363,17363,0,0,"updated notebook to use new min_df and sparse features, which enables us to train again with our new larger dataset."
ThunderWeasel,24e4162d3ef8d8177b6cc8ae639089c4436e7b64,1525811573,Leonhard Euler,Notebook,0,108,108,0,0,notebook updates incorporating sparse vectors
ThunderWeasel,24e4162d3ef8d8177b6cc8ae639089c4436e7b64,1525811573,Leonhard Euler,Python,0,13,11,0,2,notebook updates incorporating sparse vectors
ThunderWeasel,24e4162d3ef8d8177b6cc8ae639089c4436e7b64,1525811573,Leonhard Euler,Total,0,121,119,0,2,notebook updates incorporating sparse vectors
ThunderWeasel,07c3a8f957daca28cf44236dde5d559a4c21f8ba,1525807199,René Descartes,Python,0,3,3,0,0,passing min_df through 2 layers of objects to get it into the bag of words object
ThunderWeasel,07c3a8f957daca28cf44236dde5d559a4c21f8ba,1525807199,René Descartes,Total,0,3,3,0,0,passing min_df through 2 layers of objects to get it into the bag of words object
ThunderWeasel,0e3b612cb99c316002865f4b41794687ad72fa12,1525801130,Leonhard Euler,Python,0,-3,-2,-1,0,removing normalization of categorical text
ThunderWeasel,0e3b612cb99c316002865f4b41794687ad72fa12,1525801130,Leonhard Euler,Plain Text,0,-1,-1,0,0,removing normalization of categorical text
ThunderWeasel,0e3b612cb99c316002865f4b41794687ad72fa12,1525801130,Leonhard Euler,Total,0,-4,-3,-1,0,removing normalization of categorical text
ThunderWeasel,a778d7a05615df9c5d0a8e2b5c207f0488bce600,1525800493,Leonhard Euler,Python,0,3,1,0,2,compiling regex
ThunderWeasel,a778d7a05615df9c5d0a8e2b5c207f0488bce600,1525800493,Leonhard Euler,Total,0,3,1,0,2,compiling regex
ThunderWeasel,33f89771fe1a86e355b4e8e0e3728f3e451fc808,1525799818,Leonhard Euler,Python,0,37,28,3,6,"fixing sparse vectorization problems: matrix shape, setting correct values"
ThunderWeasel,33f89771fe1a86e355b4e8e0e3728f3e451fc808,1525799818,Leonhard Euler,Total,0,37,28,3,6,"fixing sparse vectorization problems: matrix shape, setting correct values"
ThunderWeasel,32f86c109a7d7fb525e8fd63fed1feaeae2f3f44,1525729034,Leonhard Euler,Python,0,7,8,-1,0,building sparse matrix iteratively
ThunderWeasel,32f86c109a7d7fb525e8fd63fed1feaeae2f3f44,1525729034,Leonhard Euler,Total,0,7,8,-1,0,building sparse matrix iteratively
ThunderWeasel,0f27b458862a9cba7c96580335fdacebebeb82bc,1525727878,Leonhard Euler,Python,0,3,2,2,-1,first-cut at generating sparse matrices
ThunderWeasel,0f27b458862a9cba7c96580335fdacebebeb82bc,1525727878,Leonhard Euler,Total,0,3,2,2,-1,first-cut at generating sparse matrices
ThunderWeasel,f5056b903dbab29506fa663d3addf6fabb187267,1525721434,Leonhard Euler,Python,0,45,39,1,5,fixing auto _is_empty feature (with test); fixing other mismatches to prior updates including parameter names for clarity.
ThunderWeasel,f5056b903dbab29506fa663d3addf6fabb187267,1525721434,Leonhard Euler,Plain Text,0,-17,-17,0,0,fixing auto _is_empty feature (with test); fixing other mismatches to prior updates including parameter names for clarity.
ThunderWeasel,f5056b903dbab29506fa663d3addf6fabb187267,1525721434,Leonhard Euler,Total,0,28,22,1,5,fixing auto _is_empty feature (with test); fixing other mismatches to prior updates including parameter names for clarity.
ThunderWeasel,4190c78afaa4092543bd6bd2b31a00a422fc599d,1525714011,Edsger Dijkstra,Python,1,36,29,0,7,get mbox email links script
ThunderWeasel,4190c78afaa4092543bd6bd2b31a00a422fc599d,1525714011,Edsger Dijkstra,Plain Text,0,-181,-181,0,0,get mbox email links script
ThunderWeasel,4190c78afaa4092543bd6bd2b31a00a422fc599d,1525714011,Edsger Dijkstra,Total,1,-145,-152,0,7,get mbox email links script
ThunderWeasel,5abce815ad8159c8df7e2e59aadeef5f2ea8950f,1525639207,Ada Lovelace,Python,0,18,22,2,-6,Several changes to support better logging/debugging tools when running AWS Batch jobs from the command line.
ThunderWeasel,5abce815ad8159c8df7e2e59aadeef5f2ea8950f,1525639207,Ada Lovelace,Plain Text,0,1,1,0,0,Several changes to support better logging/debugging tools when running AWS Batch jobs from the command line.
ThunderWeasel,5abce815ad8159c8df7e2e59aadeef5f2ea8950f,1525639207,Ada Lovelace,Total,0,19,23,2,-6,Several changes to support better logging/debugging tools when running AWS Batch jobs from the command line.
ThunderWeasel,f077a858f57dd8c01b8ffba653d08f5cde9d3382,1525626009,Ada Lovelace,Python,1,429,370,12,47,Cadence point
ThunderWeasel,f077a858f57dd8c01b8ffba653d08f5cde9d3382,1525626009,Ada Lovelace,Plain Text,0,1,1,0,0,Cadence point
ThunderWeasel,f077a858f57dd8c01b8ffba653d08f5cde9d3382,1525626009,Ada Lovelace,Total,1,430,371,12,47,Cadence point
ThunderWeasel,ec84cc583af93c3d2a60701c39048cef7916671a,1525610026,Ada Lovelace,Python,0,33,15,11,7,Cadence point
ThunderWeasel,ec84cc583af93c3d2a60701c39048cef7916671a,1525610026,Ada Lovelace,Total,0,33,15,11,7,Cadence point
ThunderWeasel,1494196315b985d416dd52376929f8605bd90144,1525449248,Marvin Minsky,Python,0,-13,-6,0,-7,Moved the query from psycopg2 to dataset
ThunderWeasel,1494196315b985d416dd52376929f8605bd90144,1525449248,Marvin Minsky,Total,0,-13,-6,0,-7,Moved the query from psycopg2 to dataset
ThunderWeasel,f1fddbcca201e81a6b26627f28008bf77943debe,1525445103,Marvin Minsky,Python,-1,-24,-22,0,-2,Adjusted the code to use the existing db from util folder
ThunderWeasel,f1fddbcca201e81a6b26627f28008bf77943debe,1525445103,Marvin Minsky,Total,-1,-24,-22,0,-2,Adjusted the code to use the existing db from util folder
ThunderWeasel,3db0cdc39f8e2e38eb0101a55c960fd90aabcfe6,1525409851,Edsger Dijkstra,Plain Text,0,-160,-160,0,0,run tests
ThunderWeasel,3db0cdc39f8e2e38eb0101a55c960fd90aabcfe6,1525409851,Edsger Dijkstra,Total,0,-160,-160,0,0,run tests
ThunderWeasel,2b6d5236a76ed348c66b7c0a5e654de96c0c48b4,1525389298,Edsger Dijkstra,Python,0,54,36,9,9,certificate features
ThunderWeasel,2b6d5236a76ed348c66b7c0a5e654de96c0c48b4,1525389298,Edsger Dijkstra,Plain Text,0,1,1,0,0,certificate features
ThunderWeasel,2b6d5236a76ed348c66b7c0a5e654de96c0c48b4,1525389298,Edsger Dijkstra,Total,0,55,37,9,9,certificate features
ThunderWeasel,83f25f8824108b3ad45cc068de82d019517166d5,1525387588,Marvin Minsky,Python,1,50,37,0,13,Added new operation on perch to do a missing-ness report
ThunderWeasel,83f25f8824108b3ad45cc068de82d019517166d5,1525387588,Marvin Minsky,Total,1,50,37,0,13,Added new operation on perch to do a missing-ness report
ThunderWeasel,5586693566b227fcccba0dc6da7b2d921e4925e4,1525384887,René Descartes,Plain Text,0,-42,-42,0,0,ran tests again
ThunderWeasel,5586693566b227fcccba0dc6da7b2d921e4925e4,1525384887,René Descartes,Total,0,-42,-42,0,0,ran tests again
ThunderWeasel,06f2ba1e89ad59830c48636f60a39085d5247900,1525380453,Marvin Minsky,Notebook,1,899,899,0,0,bing ranking research and -1 fix
ThunderWeasel,06f2ba1e89ad59830c48636f60a39085d5247900,1525380453,Marvin Minsky,Total,1,899,899,0,0,bing ranking research and -1 fix
ThunderWeasel,82de9b97639484d4af244ee2c892f0d2dd8100d7,1525378063,Edsger Dijkstra,Python,0,7,6,0,1,make puppeteer more robust; report errors
ThunderWeasel,82de9b97639484d4af244ee2c892f0d2dd8100d7,1525378063,Edsger Dijkstra,Plain Text,0,2,2,0,0,make puppeteer more robust; report errors
ThunderWeasel,82de9b97639484d4af244ee2c892f0d2dd8100d7,1525378063,Edsger Dijkstra,Total,0,9,8,0,1,make puppeteer more robust; report errors
ThunderWeasel,d6dd5cf6ab80578070f35080f5b4f5c1d49a497c,1525374161,René Descartes,Python,0,96,66,1,29,Added min_df to TokensHandler Updated test cases to not be bound to the implementation (the ordering of the vocab)
ThunderWeasel,d6dd5cf6ab80578070f35080f5b4f5c1d49a497c,1525374161,René Descartes,Plain Text,0,-15,-15,0,0,Added min_df to TokensHandler Updated test cases to not be bound to the implementation (the ordering of the vocab)
ThunderWeasel,d6dd5cf6ab80578070f35080f5b4f5c1d49a497c,1525374161,René Descartes,Total,0,81,51,1,29,Added min_df to TokensHandler Updated test cases to not be bound to the implementation (the ordering of the vocab)
ThunderWeasel,0e1fa748dc9e3a4621dc9a4d6497122bf74c3519,1525365397,René Descartes,Plain Text,0,-1,-1,0,0,fixed and alphabetized
ThunderWeasel,0e1fa748dc9e3a4621dc9a4d6497122bf74c3519,1525365397,René Descartes,Total,0,-1,-1,0,0,fixed and alphabetized
ThunderWeasel,c36dd2251ec0b7e162989780d372c52920732876,1525364439,René Descartes,Python,1,103,69,11,23,script used to help analyze form actions
ThunderWeasel,c36dd2251ec0b7e162989780d372c52920732876,1525364439,René Descartes,Total,1,103,69,11,23,script used to help analyze form actions
ThunderWeasel,06bcadb65200a5e174074387ab20d8cc6cdf142d,1525362212,Edsger Dijkstra,Python,0,8,10,0,-2,remove port from domain lookup
ThunderWeasel,06bcadb65200a5e174074387ab20d8cc6cdf142d,1525362212,Edsger Dijkstra,Plain Text,0,-185,-185,0,0,remove port from domain lookup
ThunderWeasel,06bcadb65200a5e174074387ab20d8cc6cdf142d,1525362212,Edsger Dijkstra,Total,0,-177,-175,0,-2,remove port from domain lookup
ThunderWeasel,f496ff6f38ecd027ad571c672356229fe9b87445,1525307718,Edsger Dijkstra,Plain Text,0,-395,-395,0,0,run tests
ThunderWeasel,f496ff6f38ecd027ad571c672356229fe9b87445,1525307718,Edsger Dijkstra,Total,0,-395,-395,0,0,run tests
ThunderWeasel,bae9cb523515a593ee904c6e48ae3cf1cbee2af6,1525307634,Edsger Dijkstra,Python,0,31,29,4,-2,redo dns lookup
ThunderWeasel,bae9cb523515a593ee904c6e48ae3cf1cbee2af6,1525307634,Edsger Dijkstra,Plain Text,0,-270,-270,0,0,redo dns lookup
ThunderWeasel,bae9cb523515a593ee904c6e48ae3cf1cbee2af6,1525307634,Edsger Dijkstra,Total,0,-239,-241,4,-2,redo dns lookup
ThunderWeasel,d8232c1152718ef68dca27f2d1bd609aeabbfe9a,1525299420,Leonhard Euler,Python,0,5,5,0,0,updating values to latest notebook
ThunderWeasel,d8232c1152718ef68dca27f2d1bd609aeabbfe9a,1525299420,Leonhard Euler,Total,0,5,5,0,0,updating values to latest notebook
ThunderWeasel,e16bfa60c0f1fed9d9e20710ed76d9a5aab1be6b,1525294510,René Descartes,Plain Text,0,-46,-46,0,0,ran tests
ThunderWeasel,e16bfa60c0f1fed9d9e20710ed76d9a5aab1be6b,1525294510,René Descartes,Total,0,-46,-46,0,0,ran tests
ThunderWeasel,a8fe35f577d2d70538d75c465b0f81b149d76580,1525292475,René Descartes,Notebook,0,31,31,0,0,Enabled BOW features and added top-k fscore feature selection
ThunderWeasel,a8fe35f577d2d70538d75c465b0f81b149d76580,1525292475,René Descartes,Total,0,31,31,0,0,Enabled BOW features and added top-k fscore feature selection
ThunderWeasel,334b21d740a5df0e3779426acb35e03ce905488b,1525292458,Leonhard Euler,Notebook,-1,-10,-10,0,0,classifier streamlining and merging with latest pipelining mods; plus some vectorization fixes
ThunderWeasel,334b21d740a5df0e3779426acb35e03ce905488b,1525292458,Leonhard Euler,Python,0,86,111,-32,7,classifier streamlining and merging with latest pipelining mods; plus some vectorization fixes
ThunderWeasel,334b21d740a5df0e3779426acb35e03ce905488b,1525292458,Leonhard Euler,Total,-1,76,101,-32,7,classifier streamlining and merging with latest pipelining mods; plus some vectorization fixes
ThunderWeasel,443a5046cbc213d619c2718412b5551e53a326e6,1525264333,René Descartes,Notebook,0,-1335,-1335,0,0,cleared notebook output
ThunderWeasel,443a5046cbc213d619c2718412b5551e53a326e6,1525264333,René Descartes,Total,0,-1335,-1335,0,0,cleared notebook output
ThunderWeasel,7e28f7485dd04c2fa54186529f8e35ed96792f0f,1525215746,Leonhard Euler,Python,0,10,10,0,0,adding to recognize and ignore '__type__' information mixed in with the features
ThunderWeasel,7e28f7485dd04c2fa54186529f8e35ed96792f0f,1525215746,Leonhard Euler,Total,0,10,10,0,0,adding to recognize and ignore '__type__' information mixed in with the features
ThunderWeasel,90948475611da65f363f4f4fbcffcc9c02a8a37c,1525215162,Leonhard Euler,Python,0,-5,-1,-3,-1,fixing broken build
ThunderWeasel,90948475611da65f363f4f4fbcffcc9c02a8a37c,1525215162,Leonhard Euler,Plain Text,0,-284,-284,0,0,fixing broken build
ThunderWeasel,90948475611da65f363f4f4fbcffcc9c02a8a37c,1525215162,Leonhard Euler,Total,0,-289,-285,-3,-1,fixing broken build
ThunderWeasel,8784659807c1e7b51a4bf951056ecda66fec6bbf,1525215106,René Descartes,Notebook,0,58,58,0,0,A few minor updates to clf and labeling notebooks
ThunderWeasel,8784659807c1e7b51a4bf951056ecda66fec6bbf,1525215106,René Descartes,Total,0,58,58,0,0,A few minor updates to clf and labeling notebooks
ThunderWeasel,b63bb06da4e10ff731b1c9e1da1ae186795a1ba7,1525206761,Leonhard Euler,Plain Text,0,-187,-187,0,0,re-ran tests
ThunderWeasel,b63bb06da4e10ff731b1c9e1da1ae186795a1ba7,1525206761,Leonhard Euler,Total,0,-187,-187,0,0,re-ran tests
ThunderWeasel,57b2851f6a1a733a49e10a5d2f58bd2fce1eb08c,1525206675,Leonhard Euler,Python,0,1,2,0,-1,corrected regex for unicode
ThunderWeasel,57b2851f6a1a733a49e10a5d2f58bd2fce1eb08c,1525206675,Leonhard Euler,Plain Text,0,3,3,0,0,corrected regex for unicode
ThunderWeasel,57b2851f6a1a733a49e10a5d2f58bd2fce1eb08c,1525206675,Leonhard Euler,Total,0,4,5,0,-1,corrected regex for unicode
ThunderWeasel,d120e3c769d749eed5c517659860bad783cb169b,1525194477,Leonhard Euler,Plain Text,0,-108,-108,0,0,ran tests
ThunderWeasel,d120e3c769d749eed5c517659860bad783cb169b,1525194477,Leonhard Euler,Total,0,-108,-108,0,0,ran tests
ThunderWeasel,e8f6484182e044e27e0c10e5d54816cc4c17a606,1525194347,Leonhard Euler,Python,1,25,18,1,6,removing non-alphanumeric tokens from words submitted as bing queries
ThunderWeasel,e8f6484182e044e27e0c10e5d54816cc4c17a606,1525194347,Leonhard Euler,Total,1,25,18,1,6,removing non-alphanumeric tokens from words submitted as bing queries
ThunderWeasel,969bce80d1593cca36d810a300bffc899cddd967,1525186277,René Descartes,Notebook,0,-232,-232,0,0,commenting out the label udpate cell to guard against someone clicking run all
ThunderWeasel,969bce80d1593cca36d810a300bffc899cddd967,1525186277,René Descartes,Total,0,-232,-232,0,0,commenting out the label udpate cell to guard against someone clicking run all
ThunderWeasel,ec9e636cce990bafe39112e2bec3f34cf3612e1f,1525185693,René Descartes,Notebook,1,628,628,0,0,notebook to label pages that are visually identical
ThunderWeasel,ec9e636cce990bafe39112e2bec3f34cf3612e1f,1525185693,René Descartes,Python,0,3,3,0,0,notebook to label pages that are visually identical
ThunderWeasel,ec9e636cce990bafe39112e2bec3f34cf3612e1f,1525185693,René Descartes,Plain Text,0,3,3,0,0,notebook to label pages that are visually identical
ThunderWeasel,ec9e636cce990bafe39112e2bec3f34cf3612e1f,1525185693,René Descartes,Total,1,634,634,0,0,notebook to label pages that are visually identical
ThunderWeasel,fea043bb7a12ef9787b05af2bc6b4559a03fa8da,1525177747,Ada Lovelace,Python,0,3,3,0,0,bug fix -- filter by phish tag restored
ThunderWeasel,fea043bb7a12ef9787b05af2bc6b4559a03fa8da,1525177747,Ada Lovelace,Total,0,3,3,0,0,bug fix -- filter by phish tag restored
ThunderWeasel,8e734dbe1ba76d0f9fb20fbd5c6cdcde9e95101f,1525141842,Ada Lovelace,Markdown,0,-7,-7,0,0,Added instructions into README.md on running aws batch processes.
ThunderWeasel,8e734dbe1ba76d0f9fb20fbd5c6cdcde9e95101f,1525141842,Ada Lovelace,Total,0,-7,-7,0,0,Added instructions into README.md on running aws batch processes.
ThunderWeasel,934d056b6dc1d720fd4457cacb0f0d0dfb491993,1525139981,Ada Lovelace,Python,0,50,39,2,9,Several batch/ingest related changes - Change of ingest algorithm to prevent loss of URLs from ingest - Added new perch commands for managing AWS cluster - Suppressed voluminous information during aws batch job scheduling
ThunderWeasel,934d056b6dc1d720fd4457cacb0f0d0dfb491993,1525139981,Ada Lovelace,Total,0,50,39,2,9,Several batch/ingest related changes - Change of ingest algorithm to prevent loss of URLs from ingest - Added new perch commands for managing AWS cluster - Suppressed voluminous information during aws batch job scheduling
ThunderWeasel,142f377500529d8ece80bb30fb974efdc62e7555,1525124096,Edsger Dijkstra,Python,1,52,42,1,9,mark as duplicates urls with the same final hosts
ThunderWeasel,142f377500529d8ece80bb30fb974efdc62e7555,1525124096,Edsger Dijkstra,Total,1,52,42,1,9,mark as duplicates urls with the same final hosts
ThunderWeasel,be96c8ca58729149502e68d928a8a615923c5289,1525117723,Edsger Dijkstra,Plain Text,0,-97,-97,0,0,minor fix to table.insert
ThunderWeasel,be96c8ca58729149502e68d928a8a615923c5289,1525117723,Edsger Dijkstra,Total,0,-97,-97,0,0,minor fix to table.insert
ThunderWeasel,d224fdeef9f0ce0efc18cf4294de19a6b4143b02,1525111750,Marvin Minsky,Notebook,1,364,364,0,0,Added the completed interactive notebook code
ThunderWeasel,d224fdeef9f0ce0efc18cf4294de19a6b4143b02,1525111750,Marvin Minsky,Python,0,13,7,3,3,Added the completed interactive notebook code
ThunderWeasel,d224fdeef9f0ce0efc18cf4294de19a6b4143b02,1525111750,Marvin Minsky,Plain Text,0,1,1,0,0,Added the completed interactive notebook code
ThunderWeasel,d224fdeef9f0ce0efc18cf4294de19a6b4143b02,1525111750,Marvin Minsky,Total,1,378,372,3,3,Added the completed interactive notebook code
ThunderWeasel,7b019e92c93f88f6ef21e389887d847d02df42e0,1525101454,René Descartes,Python,0,25,15,-1,11,refactored form features to use url_details method. added domain mismatch feature
ThunderWeasel,7b019e92c93f88f6ef21e389887d847d02df42e0,1525101454,René Descartes,Plain Text,0,-24,-24,0,0,refactored form features to use url_details method. added domain mismatch feature
ThunderWeasel,7b019e92c93f88f6ef21e389887d847d02df42e0,1525101454,René Descartes,Total,0,1,-9,-1,11,refactored form features to use url_details method. added domain mismatch feature
ThunderWeasel,9901077b85e26a1492dde822e4d308e69f3d9035,1524864817,Edsger Dijkstra,Python,0,2,0,2,0,add comment
ThunderWeasel,9901077b85e26a1492dde822e4d308e69f3d9035,1524864817,Edsger Dijkstra,Total,0,2,0,2,0,add comment
ThunderWeasel,84fd243e13092015a0816fbb165b3122057aedcd,1524863137,Leonhard Euler,Notebook,1,1099,1099,0,0,first-cut simplification (WIP)
ThunderWeasel,84fd243e13092015a0816fbb165b3122057aedcd,1524863137,Leonhard Euler,Python,3,316,276,5,35,first-cut simplification (WIP)
ThunderWeasel,84fd243e13092015a0816fbb165b3122057aedcd,1524863137,Leonhard Euler,Total,4,1415,1375,5,35,first-cut simplification (WIP)
ThunderWeasel,e7b7ae1748cd832426647973dcb79aad779f162e,1524861730,Edsger Dijkstra,Python,0,1,0,1,0,fix puppeteer_feature run failures
ThunderWeasel,e7b7ae1748cd832426647973dcb79aad779f162e,1524861730,Edsger Dijkstra,Plain Text,0,-227,-227,0,0,fix puppeteer_feature run failures
ThunderWeasel,e7b7ae1748cd832426647973dcb79aad779f162e,1524861730,Edsger Dijkstra,Total,0,-226,-227,1,0,fix puppeteer_feature run failures
ThunderWeasel,1699d3112a64ccad8ae1a33fa919d58b870d5f69,1524860362,Edsger Dijkstra,Python,0,4,4,0,0,upsert to insert so we dont overwrite
ThunderWeasel,1699d3112a64ccad8ae1a33fa919d58b870d5f69,1524860362,Edsger Dijkstra,Total,0,4,4,0,0,upsert to insert so we dont overwrite
ThunderWeasel,dd6027465579042b27c143c970e8da047ff84388,1524859692,Edsger Dijkstra,Python,0,-1,-1,0,0,url fixes
ThunderWeasel,dd6027465579042b27c143c970e8da047ff84388,1524859692,Edsger Dijkstra,Plain Text,0,-232,-232,0,0,url fixes
ThunderWeasel,dd6027465579042b27c143c970e8da047ff84388,1524859692,Edsger Dijkstra,Total,0,-233,-233,0,0,url fixes
ThunderWeasel,b5109c8d35cc53791cc23c85f8d61d188c3b0b34,1524855008,Dennis Ritchie,Python,0,22,21,0,1,readded test for target_mapper
ThunderWeasel,b5109c8d35cc53791cc23c85f8d61d188c3b0b34,1524855008,Dennis Ritchie,Total,0,22,21,0,1,readded test for target_mapper
ThunderWeasel,a3499927d73f4c237500de36823a2cb92284fa5c,1524854842,Dennis Ritchie,Notebook,0,107,107,0,0,classifier_demo now works with new persistence model
ThunderWeasel,a3499927d73f4c237500de36823a2cb92284fa5c,1524854842,Dennis Ritchie,Python,0,-8,-8,0,0,classifier_demo now works with new persistence model
ThunderWeasel,a3499927d73f4c237500de36823a2cb92284fa5c,1524854842,Dennis Ritchie,Total,0,99,99,0,0,classifier_demo now works with new persistence model
ThunderWeasel,beeb43ec085cef40349f2f7ab4c035a91ede15ea,1524851995,Edsger Dijkstra,Python,0,-3,-2,0,-1,merge master; run tests
ThunderWeasel,beeb43ec085cef40349f2f7ab4c035a91ede15ea,1524851995,Edsger Dijkstra,Plain Text,0,-227,-227,0,0,merge master; run tests
ThunderWeasel,beeb43ec085cef40349f2f7ab4c035a91ede15ea,1524851995,Edsger Dijkstra,Total,0,-230,-229,0,-1,merge master; run tests
ThunderWeasel,907b042fba7fa6c1aaa1800e6e01d052167f8239,1524850545,Edsger Dijkstra,Python,0,23,21,0,2,handle different created/expired date sources and formats
ThunderWeasel,907b042fba7fa6c1aaa1800e6e01d052167f8239,1524850545,Edsger Dijkstra,Total,0,23,21,0,2,handle different created/expired date sources and formats
ThunderWeasel,1fc5e4904af5b6dc2bb84c484b1a176aec9e29fc,1524784964,Ada Lovelace,Python,0,4,2,0,2,Bugfix - need to pass region to boto3.client call Added ability to stop all aws batch jobs from the cmdline Increased the limit of number of jobs submittable to aws batch
ThunderWeasel,1fc5e4904af5b6dc2bb84c484b1a176aec9e29fc,1524784964,Ada Lovelace,Total,0,4,2,0,2,Bugfix - need to pass region to boto3.client call Added ability to stop all aws batch jobs from the cmdline Increased the limit of number of jobs submittable to aws batch
ThunderWeasel,dcdb93c0a55a069d099434aae333cb4cd887d60a,1524778366,Edsger Dijkstra,Total,-1,-25,-24,0,-1,remove temp file
ThunderWeasel,5e80e44853c54a5af16b67fa677114948dce0066,1524777382,Edsger Dijkstra,Python,0,-2,1,0,-3,rank both initial and final urls
ThunderWeasel,5e80e44853c54a5af16b67fa677114948dce0066,1524777382,Edsger Dijkstra,Total,0,-2,1,0,-3,rank both initial and final urls
ThunderWeasel,4adb064419f2c1578be1c8b19ba99f9b6e4c769d,1524777245,Ada Lovelace,Python,0,1,1,0,0,Put a line back (open the db) that was inadvertently deleted.
ThunderWeasel,4adb064419f2c1578be1c8b19ba99f9b6e4c769d,1524777245,Ada Lovelace,Plain Text,0,3,3,0,0,Put a line back (open the db) that was inadvertently deleted.
ThunderWeasel,4adb064419f2c1578be1c8b19ba99f9b6e4c769d,1524777245,Ada Lovelace,Total,0,4,4,0,0,Put a line back (open the db) that was inadvertently deleted.
ThunderWeasel,6afd45f2d5e4836b37b0cddf86ce1b663bc5105c,1524776497,Dennis Ritchie,Notebook,0,87,87,0,0,functionality for persistence works
ThunderWeasel,6afd45f2d5e4836b37b0cddf86ce1b663bc5105c,1524776497,Dennis Ritchie,Python,-10,-746,-591,-11,-144,functionality for persistence works
ThunderWeasel,6afd45f2d5e4836b37b0cddf86ce1b663bc5105c,1524776497,Dennis Ritchie,Plain Text,0,-9,-9,0,0,functionality for persistence works
ThunderWeasel,6afd45f2d5e4836b37b0cddf86ce1b663bc5105c,1524776497,Dennis Ritchie,Total,-10,-668,-513,-11,-144,functionality for persistence works
ThunderWeasel,f346937685665ba079c1b8b9a7fa8effc079d4a6,1524776328,Ada Lovelace,Python,0,24,21,0,3,Added command line switch to schedule AWS Batch jobs that will bring the feature_ledger up to date
ThunderWeasel,f346937685665ba079c1b8b9a7fa8effc079d4a6,1524776328,Ada Lovelace,Total,0,24,21,0,3,Added command line switch to schedule AWS Batch jobs that will bring the feature_ledger up to date
ThunderWeasel,1056eb7f0bf9de63c32ce37d6b3d018e7cb4b2cb,1524775024,Ada Lovelace,Python,0,-53,8,-46,-15,Refactored ingest code for tap_feed.   New code combines pulling from  TAP and scheduling AWS batch jobs -- and will run those two functions  repeatedly in a polling loop.
ThunderWeasel,1056eb7f0bf9de63c32ce37d6b3d018e7cb4b2cb,1524775024,Ada Lovelace,Plain Text,0,-245,-245,0,0,Refactored ingest code for tap_feed.   New code combines pulling from  TAP and scheduling AWS batch jobs -- and will run those two functions  repeatedly in a polling loop.
